X,CH1,Start,Increment,
Sequence,Volt,-7.0000003325e-003,1.0000000657e-005,
0,8.000e-003,
1,-1.600e-002,
2,8.000e-003,
3,-1.600e-002,
4,8.000e-003,
5,-1.600e-002,
6,-8.000e-003,
7,1.600e-002,
8,-8.000e-003,
9,1.600e-002,
10,1.600e-002,
11,-8.000e-003,
12,2.400e-002,
13,-8.000e-003,
14,0.000e000,
15,2.400e-002,
16,2.400e-002,
17,0.000e000,
18,8.000e-003,
19,3.200e-002,
20,8.000e-003,
21,3.200e-002,
22,8.000e-003,
23,3.200e-002,
24,3.200e-002,
25,8.000e-003,
26,3.200e-002,
27,8.000e-003,
28,2.400e-002,
29,0.000e000,
30,2.400e-002,
31,-8.000e-003,
32,1.600e-002,
33,-8.000e-003,
34,-1.600e-002,
35,1.600e-002,
36,8.000e-003,
37,-1.600e-002,
38,8.000e-003,
39,-2.400e-002,
40,-2.400e-002,
41,8.000e-003,
42,-2.400e-002,
43,0.000e000,
44,-2.400e-002,
45,0.000e000,
46,0.000e000,
47,-2.400e-002,
48,-2.400e-002,
49,0.000e000,
50,0.000e000,
51,-2.400e-002,
52,-2.400e-002,
53,0.000e000,
54,0.000e000,
55,-2.400e-002,
56,0.000e000,
57,-3.200e-002,
58,-2.400e-002,
59,0.000e000,
60,-2.400e-002,
61,0.000e000,
62,0.000e000,
63,-3.200e-002,
64,0.000e000,
65,-2.400e-002,
66,-2.400e-002,
67,0.000e000,
68,-2.400e-002,
69,0.000e000,
70,0.000e000,
71,-2.400e-002,
72,-2.400e-002,
73,8.000e-003,
74,-2.400e-002,
75,8.000e-003,
76,-2.400e-002,
77,8.000e-003,
78,-2.400e-002,
79,8.000e-003,
80,-2.400e-002,
81,8.000e-003,
82,0.000e000,
83,-2.400e-002,
84,0.000e000,
85,-2.400e-002,
86,-2.400e-002,
87,0.000e000,
88,-2.400e-002,
89,0.000e000,
90,0.000e000,
91,-3.200e-002,
92,-2.400e-002,
93,0.000e000,
94,0.000e000,
95,-2.400e-002,
96,-2.400e-002,
97,8.000e-003,
98,-1.600e-002,
99,8.000e-003,
100,-1.600e-002,
101,1.600e-002,
102,-8.000e-003,
103,1.600e-002,
104,-8.000e-003,
105,2.400e-002,
106,0.000e000,
107,2.400e-002,
108,0.000e000,
109,2.400e-002,
110,2.400e-002,
111,-8.000e-003,
112,-8.000e-003,
113,2.400e-002,
114,1.600e-002,
115,-8.000e-003,
116,1.600e-002,
117,-1.600e-002,
118,-8.000e-003,
119,1.600e-002,
120,-8.000e-003,
121,1.600e-002,
122,-8.000e-003,
123,1.600e-002,
124,-8.000e-003,
125,1.600e-002,
126,-8.000e-003,
127,1.600e-002,
128,-8.000e-003,
129,2.400e-002,
130,0.000e000,
131,2.400e-002,
132,0.000e000,
133,2.400e-002,
134,2.400e-002,
135,-8.000e-003,
136,-8.000e-003,
137,2.400e-002,
138,1.600e-002,
139,-8.000e-003,
140,1.600e-002,
141,-8.000e-003,
142,1.600e-002,
143,-1.600e-002,
144,1.600e-002,
145,-1.600e-002,
146,8.000e-003,
147,-1.600e-002,
148,8.000e-003,
149,-1.600e-002,
150,-1.600e-002,
151,8.000e-003,
152,8.000e-003,
153,-2.400e-002,
154,8.000e-003,
155,-2.400e-002,
156,-2.400e-002,
157,8.000e-003,
158,-2.400e-002,
159,8.000e-003,
160,0.000e000,
161,-2.400e-002,
162,-2.400e-002,
163,0.000e000,
164,-2.400e-002,
165,0.000e000,
166,-2.400e-002,
167,0.000e000,
168,-2.400e-002,
169,0.000e000,
170,0.000e000,
171,-2.400e-002,
172,-2.400e-002,
173,0.000e000,
174,-2.400e-002,
175,8.000e-003,
176,-2.400e-002,
177,8.000e-003,
178,8.000e-003,
179,-2.400e-002,
180,-1.600e-002,
181,8.000e-003,
182,-1.600e-002,
183,8.000e-003,
184,8.000e-003,
185,-1.600e-002,
186,8.000e-003,
187,-1.600e-002,
188,8.000e-003,
189,-1.600e-002,
190,8.000e-003,
191,-2.400e-002,
192,8.000e-003,
193,-2.400e-002,
194,8.000e-003,
195,-2.400e-002,
196,-2.400e-002,
197,0.000e000,
198,-2.400e-002,
199,0.000e000,
200,0.000e000,
201,-2.400e-002,
202,0.000e000,
203,-2.400e-002,
204,-2.400e-002,
205,0.000e000,
206,-2.400e-002,
207,0.000e000,
208,-2.400e-002,
209,0.000e000,
210,-2.400e-002,
211,0.000e000,
212,-2.400e-002,
213,0.000e000,
214,-2.400e-002,
215,0.000e000,
216,-2.400e-002,
217,0.000e000,
218,0.000e000,
219,-2.400e-002,
220,0.000e000,
221,-2.400e-002,
222,-2.400e-002,
223,8.000e-003,
224,-2.400e-002,
