X,CH1,Start,Increment,
Sequence,Volt,-7.0000003325e-003,1.0000000657e-005,
0,-2.400e-002,
1,0.000e000,
2,-2.400e-002,
3,0.000e000,
4,-2.400e-002,
5,8.000e-003,
6,-2.400e-002,
7,8.000e-003,
8,-2.400e-002,
9,8.000e-003,
10,8.000e-003,
11,-2.400e-002,
12,-1.600e-002,
13,8.000e-003,
14,-1.600e-002,
15,8.000e-003,
16,8.000e-003,
17,-1.600e-002,
18,-1.600e-002,
19,1.600e-002,
20,-8.000e-003,
21,1.600e-002,
22,-8.000e-003,
23,1.600e-002,
24,1.600e-002,
25,-8.000e-003,
26,1.600e-002,
27,-8.000e-003,
28,-8.000e-003,
29,2.400e-002,
30,1.600e-002,
31,-8.000e-003,
32,1.600e-002,
33,-8.000e-003,
34,-8.000e-003,
35,1.600e-002,
36,-8.000e-003,
37,1.600e-002,
38,-8.000e-003,
39,1.600e-002,
40,1.600e-002,
41,-1.600e-002,
42,1.600e-002,
43,-1.600e-002,
44,8.000e-003,
45,-1.600e-002,
46,-1.600e-002,
47,1.600e-002,
48,-1.600e-002,
49,1.600e-002,
50,1.600e-002,
51,-1.600e-002,
52,-8.000e-003,
53,1.600e-002,
54,-8.000e-003,
55,2.400e-002,
56,0.000e000,
57,2.400e-002,
58,0.000e000,
59,2.400e-002,
60,2.400e-002,
61,0.000e000,
62,8.000e-003,
63,3.200e-002,
64,8.000e-003,
65,3.200e-002,
66,8.000e-003,
67,3.200e-002,
68,8.000e-003,
69,3.200e-002,
70,0.000e000,
71,3.200e-002,
72,2.400e-002,
73,0.000e000,
74,2.400e-002,
75,-8.000e-003,
76,1.600e-002,
77,-8.000e-003,
78,1.600e-002,
79,-1.600e-002,
80,-1.600e-002,
81,1.600e-002,
82,8.000e-003,
83,-1.600e-002,
84,-1.600e-002,
85,8.000e-003,
86,8.000e-003,
87,-1.600e-002,
88,8.000e-003,
89,-1.600e-002,
90,8.000e-003,
91,-1.600e-002,
92,-1.600e-002,
93,1.600e-002,
94,8.000e-003,
95,-1.600e-002,
96,8.000e-003,
97,-1.600e-002,
98,8.000e-003,
99,-1.600e-002,
100,8.000e-003,
101,-2.400e-002,
102,-2.400e-002,
103,8.000e-003,
104,-2.400e-002,
105,0.000e000,
106,0.000e000,
107,-3.200e-002,
108,-3.200e-002,
109,0.000e000,
110,-3.200e-002,
111,0.000e000,
112,0.000e000,
113,-3.200e-002,
114,-3.200e-002,
115,0.000e000,
116,-2.400e-002,
117,0.000e000,
118,-2.400e-002,
119,0.000e000,
120,0.000e000,
121,-2.400e-002,
122,-2.400e-002,
123,8.000e-003,
124,8.000e-003,
125,-2.400e-002,
126,-1.600e-002,
127,8.000e-003,
128,8.000e-003,
129,-1.600e-002,
130,-1.600e-002,
131,1.600e-002,
132,8.000e-003,
133,-1.600e-002,
134,-1.600e-002,
135,1.600e-002,
136,8.000e-003,
137,-1.600e-002,
138,8.000e-003,
139,-1.600e-002,
140,8.000e-003,
141,-2.400e-002,
142,-2.400e-002,
143,8.000e-003,
144,0.000e000,
145,-2.400e-002,
146,-2.400e-002,
147,0.000e000,
148,0.000e000,
149,-3.200e-002,
150,-2.400e-002,
151,0.000e000,
152,-2.400e-002,
153,0.000e000,
154,-2.400e-002,
155,0.000e000,
156,0.000e000,
157,-2.400e-002,
158,-2.400e-002,
159,8.000e-003,
160,-1.600e-002,
161,8.000e-003,
162,8.000e-003,
163,-1.600e-002,
164,-1.600e-002,
165,1.600e-002,
166,1.600e-002,
167,-1.600e-002,
168,-8.000e-003,
169,1.600e-002,
170,-8.000e-003,
171,1.600e-002,
172,-8.000e-003,
173,1.600e-002,
174,1.600e-002,
175,-8.000e-003,
176,1.600e-002,
177,-8.000e-003,
178,1.600e-002,
179,-8.000e-003,
180,-8.000e-003,
181,2.400e-002,
182,0.000e000,
183,2.400e-002,
184,0.000e000,
185,2.400e-002,
186,0.000e000,
187,2.400e-002,
188,2.400e-002,
189,0.000e000,
190,2.400e-002,
191,0.000e000,
192,0.000e000,
193,2.400e-002,
194,2.400e-002,
195,-8.000e-003,
196,1.600e-002,
197,-8.000e-003,
198,1.600e-002,
199,-1.600e-002,
200,-1.600e-002,
201,8.000e-003,
202,8.000e-003,
203,-2.400e-002,
204,-2.400e-002,
205,8.000e-003,
206,-2.400e-002,
207,0.000e000,
208,0.000e000,
209,-2.400e-002,
210,-2.400e-002,
211,0.000e000,
212,0.000e000,
213,-2.400e-002,
214,-2.400e-002,
215,0.000e000,
216,0.000e000,
217,-2.400e-002,
218,-2.400e-002,
219,8.000e-003,
220,0.000e000,
221,-2.400e-002,
222,0.000e000,
223,-2.400e-002,
224,-2.400e-002,
225,8.000e-003,
226,-2.400e-002,
227,8.000e-003,
228,-2.400e-002,
229,8.000e-003,
230,8.000e-003,
231,-2.400e-002,
232,-1.600e-002,
233,8.000e-003,
234,-1.600e-002,
235,8.000e-003,
236,-1.600e-002,
237,8.000e-003,
238,-1.600e-002,
239,8.000e-003,
240,-1.600e-002,
241,8.000e-003,
242,-1.600e-002,
243,8.000e-003,
244,-1.600e-002,
245,8.000e-003,
246,8.000e-003,
247,-2.400e-002,
248,8.000e-003,
249,-2.400e-002,
250,8.000e-003,
251,-2.400e-002,
252,8.000e-003,
253,-2.400e-002,
254,8.000e-003,
255,-2.400e-002,
256,8.000e-003,
257,-2.400e-002,
258,8.000e-003,
259,-1.600e-002,
260,8.000e-003,
261,-2.400e-002,
262,8.000e-003,
263,-2.400e-002,
264,8.000e-003,
265,-2.400e-002,
266,8.000e-003,
267,-2.400e-002,
268,-2.400e-002,
269,8.000e-003,
270,-2.400e-002,
271,8.000e-003,
272,-2.400e-002,
273,8.000e-003,
274,-2.400e-002,
275,8.000e-003,
276,-2.400e-002,
277,8.000e-003,
278,8.000e-003,
279,-2.400e-002,
280,-1.600e-002,
281,8.000e-003,
282,-1.600e-002,
283,8.000e-003,
284,8.000e-003,
285,-1.600e-002,
286,8.000e-003,
287,-1.600e-002,
288,8.000e-003,
289,-1.600e-002,
290,-1.600e-002,
291,8.000e-003,
292,-1.600e-002,
293,8.000e-003,
294,8.000e-003,
295,-2.400e-002,
296,0.000e000,
297,-2.400e-002,
298,0.000e000,
299,-2.400e-002,
300,0.000e000,
301,-2.400e-002,
302,-2.400e-002,
