X,CH1,Start,Increment,
Sequence,Volt,-7.0000003325e-003,1.0000000657e-005,
0,-1.600e-002,
1,1.600e-002,
2,-1.600e-002,
3,1.600e-002,
4,-8.000e-003,
5,1.600e-002,
6,-8.000e-003,
7,2.400e-002,
8,0.000e000,
9,3.200e-002,
10,0.000e000,
11,3.200e-002,
12,3.200e-002,
13,0.000e000,
14,3.200e-002,
15,0.000e000,
16,2.400e-002,
17,0.000e000,
18,2.400e-002,
19,-8.000e-003,
20,1.600e-002,
21,-8.000e-003,
22,1.600e-002,
23,-1.600e-002,
24,8.000e-003,
25,-1.600e-002,
26,8.000e-003,
27,-1.600e-002,
28,-1.600e-002,
29,1.600e-002,
30,-8.000e-003,
31,1.600e-002,
32,1.600e-002,
33,-8.000e-003,
34,-8.000e-003,
35,2.400e-002,
36,-8.000e-003,
37,2.400e-002,
38,-8.000e-003,
39,2.400e-002,
40,1.600e-002,
41,-8.000e-003,
42,1.600e-002,
43,-1.600e-002,
44,8.000e-003,
45,-1.600e-002,
46,8.000e-003,
47,-2.400e-002,
48,0.000e000,
49,-2.400e-002,
50,0.000e000,
51,-3.200e-002,
52,-3.200e-002,
53,0.000e000,
54,-3.200e-002,
55,0.000e000,
56,-8.000e-003,
57,-3.200e-002,
58,-3.200e-002,
59,0.000e000,
60,-2.400e-002,
61,0.000e000,
62,-2.400e-002,
63,8.000e-003,
64,-1.600e-002,
65,8.000e-003,
66,-1.600e-002,
67,1.600e-002,
68,-8.000e-003,
69,1.600e-002,
70,-8.000e-003,
71,2.400e-002,
72,2.400e-002,
73,-8.000e-003,
74,2.400e-002,
75,0.000e000,
76,0.000e000,
77,2.400e-002,
78,0.000e000,
79,2.400e-002,
80,2.400e-002,
81,-8.000e-003,
82,2.400e-002,
83,-8.000e-003,
84,1.600e-002,
85,-8.000e-003,
86,-8.000e-003,
87,1.600e-002,
88,1.600e-002,
89,-1.600e-002,
90,8.000e-003,
91,-1.600e-002,
92,8.000e-003,
93,-1.600e-002,
94,-1.600e-002,
95,8.000e-003,
96,8.000e-003,
97,-1.600e-002,
98,-1.600e-002,
99,1.600e-002,
100,-8.000e-003,
101,1.600e-002,
102,1.600e-002,
103,-8.000e-003,
104,1.600e-002,
105,-8.000e-003,
106,1.600e-002,
107,-8.000e-003,
108,1.600e-002,
109,-1.600e-002,
110,8.000e-003,
111,-1.600e-002,
112,8.000e-003,
113,-2.400e-002,
114,-2.400e-002,
115,8.000e-003,
116,0.000e000,
117,-3.200e-002,
118,-3.200e-002,
119,0.000e000,
120,-8.000e-003,
121,-3.200e-002,
122,-8.000e-003,
123,-3.200e-002,
124,-3.200e-002,
125,-8.000e-003,
126,-3.200e-002,
127,-8.000e-003,
128,-3.200e-002,
129,-8.000e-003,
130,-3.200e-002,
131,-8.000e-003,
132,-3.200e-002,
133,-8.000e-003,
134,-3.200e-002,
135,-8.000e-003,
136,-3.200e-002,
137,0.000e000,
138,-3.200e-002,
139,-8.000e-003,
140,-3.200e-002,
141,0.000e000,
142,0.000e000,
143,-3.200e-002,
144,-2.400e-002,
145,0.000e000,
146,-2.400e-002,
147,0.000e000,
148,-2.400e-002,
149,8.000e-003,
150,-1.600e-002,
151,8.000e-003,
152,8.000e-003,
153,-1.600e-002,
154,8.000e-003,
155,-1.600e-002,
156,8.000e-003,
157,-1.600e-002,
158,8.000e-003,
159,-2.400e-002,
