X,CH1,Start,Increment,
Sequence,Volt,-7.0000003325e-003,1.0000000657e-005,
0,8.000e-003,
1,-1.600e-002,
2,8.000e-003,
3,-1.600e-002,
4,-1.600e-002,
5,1.600e-002,
6,-1.600e-002,
7,8.000e-003,
8,8.000e-003,
9,-1.600e-002,
10,-1.600e-002,
11,8.000e-003,
12,-1.600e-002,
13,8.000e-003,
14,-1.600e-002,
15,8.000e-003,
16,-1.600e-002,
17,8.000e-003,
18,8.000e-003,
19,-2.400e-002,
20,8.000e-003,
21,-2.400e-002,
22,8.000e-003,
23,-2.400e-002,
24,0.000e000,
25,-2.400e-002,
26,-2.400e-002,
27,0.000e000,
28,0.000e000,
29,-2.400e-002,
30,-2.400e-002,
31,0.000e000,
32,0.000e000,
33,-3.200e-002,
34,0.000e000,
35,-3.200e-002,
36,-3.200e-002,
37,0.000e000,
38,-3.200e-002,
39,0.000e000,
40,-2.400e-002,
41,0.000e000,
42,-2.400e-002,
43,0.000e000,
44,-2.400e-002,
45,0.000e000,
46,-2.400e-002,
47,0.000e000,
48,-2.400e-002,
49,8.000e-003,
50,-2.400e-002,
51,8.000e-003,
52,8.000e-003,
53,-2.400e-002,
54,8.000e-003,
55,-1.600e-002,
56,8.000e-003,
57,-2.400e-002,
58,8.000e-003,
59,-2.400e-002,
60,8.000e-003,
61,-2.400e-002,
62,-2.400e-002,
63,8.000e-003,
64,-2.400e-002,
65,8.000e-003,
66,0.000e000,
67,-2.400e-002,
68,0.000e000,
69,-2.400e-002,
70,0.000e000,
71,-2.400e-002,
72,0.000e000,
73,-2.400e-002,
74,-2.400e-002,
75,8.000e-003,
76,-2.400e-002,
77,8.000e-003,
78,8.000e-003,
79,-2.400e-002,
80,8.000e-003,
81,-1.600e-002,
82,8.000e-003,
83,-1.600e-002,
84,8.000e-003,
85,-1.600e-002,
86,8.000e-003,
87,-1.600e-002,
88,8.000e-003,
89,-1.600e-002,
90,8.000e-003,
91,-1.600e-002,
92,8.000e-003,
93,-1.600e-002,
94,8.000e-003,
95,-1.600e-002,
96,8.000e-003,
97,-1.600e-002,
98,8.000e-003,
99,-2.400e-002,
100,-2.400e-002,
101,8.000e-003,
102,0.000e000,
103,-2.400e-002,
104,-2.400e-002,
105,8.000e-003,
106,-2.400e-002,
107,8.000e-003,
108,-2.400e-002,
109,8.000e-003,
110,-1.600e-002,
111,8.000e-003,
112,-1.600e-002,
113,8.000e-003,
114,-1.600e-002,
115,1.600e-002,
116,-8.000e-003,
117,1.600e-002,
118,-8.000e-003,
119,1.600e-002,
120,-8.000e-003,
121,1.600e-002,
122,1.600e-002,
123,-8.000e-003,
124,1.600e-002,
125,-8.000e-003,
126,1.600e-002,
127,-8.000e-003,
128,8.000e-003,
129,-1.600e-002,
130,-1.600e-002,
131,8.000e-003,
132,8.000e-003,
133,-2.400e-002,
134,8.000e-003,
135,-2.400e-002,
136,-2.400e-002,
137,0.000e000,
138,0.000e000,
139,-2.400e-002,
140,-2.400e-002,
141,0.000e000,
142,-2.400e-002,
143,0.000e000,
144,0.000e000,
145,-2.400e-002,
146,-2.400e-002,
147,8.000e-003,
148,8.000e-003,
149,-2.400e-002,
150,-1.600e-002,
151,8.000e-003,
152,-1.600e-002,
153,1.600e-002,
154,1.600e-002,
155,-1.600e-002,
156,1.600e-002,
157,-8.000e-003,
158,1.600e-002,
159,-8.000e-003,
160,-8.000e-003,
161,2.400e-002,
162,2.400e-002,
163,-8.000e-003,
164,0.000e000,
165,2.400e-002,
166,0.000e000,
167,2.400e-002,
168,2.400e-002,
169,0.000e000,
170,0.000e000,
171,2.400e-002,
172,-8.000e-003,
173,2.400e-002,
174,1.600e-002,
175,-8.000e-003,
176,1.600e-002,
177,-1.600e-002,
178,-1.600e-002,
179,8.000e-003,
180,8.000e-003,
181,-2.400e-002,
182,-2.400e-002,
183,8.000e-003,
184,-2.400e-002,
185,8.000e-003,
186,0.000e000,
187,-2.400e-002,
188,0.000e000,
189,-2.400e-002,
190,-2.400e-002,
191,8.000e-003,
192,-2.400e-002,
193,8.000e-003,
194,-2.400e-002,
195,8.000e-003,
196,0.000e000,
197,-2.400e-002,
198,-2.400e-002,
199,0.000e000,
200,-2.400e-002,
201,0.000e000,
202,0.000e000,
203,-3.200e-002,
204,0.000e000,
205,-3.200e-002,
206,-3.200e-002,
207,0.000e000,
208,-3.200e-002,
209,0.000e000,
210,-3.200e-002,
211,0.000e000,
212,-2.400e-002,
213,0.000e000,
214,0.000e000,
215,-2.400e-002,
216,-2.400e-002,
217,8.000e-003,
218,-1.600e-002,
219,8.000e-003,
220,-1.600e-002,
221,8.000e-003,
222,-1.600e-002,
